distance_to_object,relative_velocity,lane_offset,lane_curvature,num_objects,closest_object_type,steering_angle,brake
100.0,-1.8928682179673069,0.0005440833584028692,0.015118705635833047,0,none,0.15091501467912902,0
69.26809315119311,4.6072412319253,0.35173073471767274,0.010628000219206592,1,bike,-0.06958536516677044,0
100.0,3.678429237152021,0.1338868044005754,0.022724846342385255,0,none,0.16030506122356486,0
100.0,-0.6294620564749249,-0.14592982981570818,0.004151965225714398,0,none,0.11448456716499808,0
100.0,3.7012793781225506,-0.18667114947188373,-0.0071097728183271945,0,none,0.022237846552669915,0
94.93185214845658,-1.7256957132704762,0.13459460221560152,-0.0015746336733561404,1,car,-0.08304363784136216,0
100.0,2.0314720268065924,-0.18457356473084716,0.007655989343015728,0,none,0.16884667579558085,0
100.0,4.515301279224953,-0.06530436096816608,0.021975537039743802,0,none,0.25240755088152106,0
100.0,0.644102203234064,-0.09779194229444661,0.06507970252175213,0,none,0.6996929963647446,0
91.64185827969604,0.7244117511391419,-0.08131213868656274,-0.012261893658167558,1,truck,-0.08196286723839422,0
100.0,1.4511796044026348,0.33706253450745494,0.04286410376227774,0,none,0.2601097703690499,0
83.32632349806788,3.5273269995618772,-0.0036740318540743866,-0.017945087429716632,2,none,-0.17761385837012914,0
24.469692374188003,3.1592488975370623,0.5440999727636722,0.008091657902350497,2,car,-0.19113340735833112,0
80.92085053739778,2.327526443213827,-0.12999102207076804,0.004076454550549342,1,none,0.10576005654087745,0
100.0,1.5932831808467505,0.1336520703844153,-0.029235133120714442,0,none,-0.35917736639935205,0
100.0,4.630740041687011,-0.2155332663757308,-0.004268943034236945,0,none,0.06507720284549595,0
100.0,-0.25893091898798426,-0.2173001386041298,-0.037515572771278864,0,none,-0.26650565841072377,0
100.0,-1.6058770702271385,0.3813414677942744,0.015417262029280792,0,none,-0.03649811360432928,0
100.0,1.3440042361615938,0.017223884326911236,-0.016882154648174934,0,none,-0.17743348864520497,0
100.0,4.789151786953473,0.06722774454312502,0.0002518480156358972,0,none,-0.03109539211520354,0
75.6328898485318,-1.4719581703716151,-0.14156325723536078,-0.011123622916039768,2,car,-0.040454600542717295,0
100.0,2.090200183461702,-0.03327958068885305,0.019526182529622054,0,none,0.21190161564064708,0
100.0,1.2458888345798753,0.30978012120539294,-0.03620262649992032,0,none,-0.5169163256018997,0
100.0,2.8871319981382157,-0.5738119551192656,0.007249529176106041,0,none,0.3594012693206932,0
33.00935514759131,4.376490291456897,0.22258890495883954,0.02953317250859258,1,car,0.18403727260650604,0
90.13291887406342,1.8611151078084904,-0.0929229310447816,-0.023396340643420187,1,none,-0.18750194091181108,0
98.98209034519556,-0.9470817622753027,-0.5139403587272632,0.02707744748330826,1,none,0.5277446541967141,0
100.0,-1.5554171928699905,0.10273707540225432,0.03823059213018857,0,none,0.33093738360075853,0
64.4345364482102,3.3829119062635735,-0.09390711246493216,-0.03198246945074965,1,car,-0.2728711382750304,0
41.978543762072704,-0.5494064569436048,0.10078462285624819,0.009888185744996577,1,car,0.04848954602184168,0
29.08460737597032,2.7010123691495975,0.46534559265675685,0.0023134926858571735,2,car,-0.20953786946980668,0
85.31085881704499,4.775816358078761,-0.1689775834381089,0.05078515582421785,2,truck,0.592340349961233,0
69.62476410827718,2.928558376694565,-0.13009509803155414,-0.006846172772487988,1,car,-0.003414178709102808,0
100.0,0.7457083156981263,0.2658190680738459,-0.0027415564208370592,0,none,-0.16032509824529356,0
100.0,0.7757994762488911,0.29446421301902437,0.006614011141278639,0,none,-0.0810919950967258,0
56.74774463569379,3.8946399051309673,0.03841232056753816,-0.009626766985594505,1,car,-0.11547383013971413,0
100.0,-0.3189806685526486,0.10997947382905447,-0.018797595726547104,0,none,-0.24296569417999828,0
57.916931221029785,2.6729041696471905,-0.1340050412072001,-0.009513426959372046,2,none,-0.0281317489901204,0
100.0,0.4333345013787846,0.015252770740846685,-0.009772801707761609,0,none,-0.10535440244803944,0
100.0,0.549889027336528,0.5894175398749167,0.0007052710394345722,0,none,-0.28765605954311263,0
100.0,2.8144930196725815,-0.36781590125943076,0.0008333053425076566,0,none,0.19224100405479194,0
89.46408856284694,-1.4083809462352264,0.05343852772831935,0.0007127091970091177,2,car,-0.0195921718940685,0
100.0,2.3277834007120717,-0.18795725480656314,-0.04384260112483958,0,none,-0.3444473838451142,0
31.819127352498136,-1.0681814998876522,0.2600547190026429,0.009420736628360422,2,pedestrian,-0.03581999321771723,0
100.0,1.1318865677641825,-0.4819338960772717,0.004069272717344462,0,none,0.28165967521208046,0
100.0,1.9477556441318544,-0.4681517743148012,0.00413378926002154,0,none,0.275413779757616,0
74.32818553155917,3.5241986702513683,-0.262192235845529,-6.59184065470757e-05,2,truck,0.13043693385729374,0
100.0,2.1057480426253132,-0.6022704064088321,0.021349123444695035,0,none,0.5146264376513664,0
71.67337930652809,1.995448132682383,-0.41957027214574233,0.011259384733811417,1,car,0.32237898341098536,0
49.22854557392461,1.4146686056611655,0.23924526134349436,0.002904081205709164,2,none,-0.09058181861465554,0
40.632226163595185,-0.8037868882695394,0.15849498288911293,0.00415006970318272,2,pedestrian,-0.03774679441272927,0
100.0,3.870077910918374,-0.27290788504453584,0.012772472996752882,0,none,0.26417867248979676,0
76.57840765155555,3.374456510099872,0.0038854613862284245,-0.01751397483334485,2,car,-0.1770824790265627,0
62.60715460412687,-1.6372352422430116,-0.2581240095851857,-0.007691110884596507,2,pedestrian,0.05215089594662779,0
36.13843698641887,2.7920008351588335,0.7169634816654972,-0.012088289562634243,2,car,-0.479364636459091,0
94.36233153982607,3.8143358545141037,0.050918785317112115,0.0017878783829129885,2,car,-0.007580608829426173,0
100.0,2.0213117922593833,-0.03595527580967966,0.002274589204259612,0,none,0.040723529947435944,0
83.96297047356126,3.775928736849581,-0.1721261400924494,-0.013614885491411073,1,pedestrian,-0.05008578486788605,0
48.7064387298802,4.140403785691758,0.36036417664918347,-0.008161507460431029,2,truck,-0.261797162928902,0
100.0,2.368710809272863,-0.6979055140499331,0.03021606436229052,0,none,0.6511134006478718,0
91.96596586196547,0.6872385496124798,0.26772324594456337,0.0019124089177878496,2,pedestrian,-0.11473753379440318,0
54.522251450915405,0.3297105013873898,0.2748513796813863,0.02180725823387291,2,none,0.08064689249803597,0
59.63389011231725,3.1902263779733184,0.24844604711703158,0.020197899220993205,2,truck,0.07775596865141625,0
100.0,1.9892277940992158,0.14369394772391755,0.0066732421057389656,0,none,-0.005114552804569114,0
62.918508118767576,0.6517509588984098,0.6771594843279417,-0.018672762185258495,2,truck,-0.5253073640165558,0
31.993394187901902,-0.3952402333715095,0.2891550956146085,0.019471148950402483,2,bike,0.050133941696720585,0
65.2406677858379,3.0132535231306647,0.3545922145865443,0.007163436907226966,1,none,-0.10566173822100247,0
66.67134358128963,0.8059599173454792,0.19630969690621733,-0.0011116934182091014,1,bike,-0.10927178263519968,0
100.0,2.2801796480425347,0.03281843838146786,0.01451533247797384,0,none,0.12874410558900448,0
76.57909074507188,-0.9322266996001707,0.5646073489425101,0.026908400923099554,1,car,-0.013219665240259526,0
28.33975728414476,3.883077423862961,-0.1882256653132431,-0.009907784858624938,1,none,-0.004965015929627822,0
46.571713012395115,0.18010984831948829,0.16132978752208665,-0.027174230291241205,2,car,-0.35240719667345544,0
46.815779331672076,3.6199741401860805,0.25567394670908045,-0.04641474747956261,2,none,-0.5919844481501664,0
57.25600978550506,1.3658588466235146,0.048405967763670815,0.015509451449778286,2,car,0.13089153061594744,0
100.0,-0.7652910944564368,-0.8090659928824715,-0.0010858973303562443,0,none,0.3936740231376733,0
66.44706802224349,2.425850015436713,-0.08066660716644916,-0.022130518174833406,2,none,-0.1809718781651095,0
60.175600826499405,2.167695121240307,0.00417878757388386,-0.00048250174220006555,2,truck,-0.006914411208942586,0
47.95095992394664,1.2776227990896554,-0.43011257173856543,0.029307795110381882,2,car,0.5081342369731016,0
82.04220933560084,1.1730218432361932,-0.7952909425179036,0.021830137038449236,1,car,0.6159468416434442,0
81.22850248529926,-1.2791296446807914,-0.1703157104327072,-0.004430441933694342,2,car,0.04085343587941019,0
41.6595738514843,2.5079968026731105,-0.1085672913699011,-0.001391796458260205,1,none,0.040365681102348505,0
52.638759629187575,1.8620581668153782,-0.23115666325023088,-0.012480585872810873,2,car,-0.009227527102993294,0
28.32868655876591,3.599412597612326,0.15014325582618968,-0.021065174412899925,2,truck,-0.2857233720420941,0
100.0,4.9211014736881,0.37494159582336456,0.008406491743690413,0,none,-0.10340588047477814,0
100.0,0.2679304277475971,0.0692831869164491,-0.014319516138524111,0,none,-0.17783675484346564,0
22.122576309905575,-0.7299519543714188,-0.50093375162052,0.03529373868525437,1,none,0.6034042626628038,0
69.98090168346009,0.35106100004884544,-0.1375535542579428,0.021770805552450888,2,car,0.2864848326534803,0
69.93191262793073,0.8658815653386829,-0.6245788223651166,0.03392912736580077,2,none,0.6515806848405661,0
81.08846353278086,-1.019207769634832,-0.011290410727454509,0.02206603764033043,1,car,0.22630558176703158,0
34.56857110572666,1.3934485700524233,0.5104287730578514,0.001753989657234723,1,truck,-0.23767448995657847,0
40.631014834656185,-1.024507481490231,-0.38653421392719745,0.0020163484450810435,2,truck,0.21343059141440915,0
85.80671007293391,1.7076317505855676,-0.0024709701186234416,0.027183152544211157,1,bike,0.2730670105014233,0
100.0,3.8081926259504115,0.0768089202941627,0.019653819678910278,0,none,0.15813373664202143,0
34.02970228987597,4.400883621474718,-0.5522622693994935,-0.02559153933471403,1,car,0.020215741352606453,0
100.0,4.710390241192544,-0.06750177101111261,0.02415184340860524,0,none,0.2752693195916087,0
68.83237336063661,4.64514757940436,0.15596166790499502,-0.0023664684536198115,1,truck,-0.10164551848869563,0
37.19523028726054,-1.7817180545710074,0.18227005929940757,-0.03038359965972354,2,none,-0.3949710262469392,0
100.0,-0.9172950138173466,-0.144036776938888,0.04596937723469667,0,none,0.5317121608164107,0
78.25510049628826,1.4684392134433892,-0.18809011733633021,0.036248971159938574,2,car,0.45653477026755085,0
26.221227526316568,-1.9836242656195522,-0.0923356850039437,-0.01317796843952406,2,none,-0.08561184189326876,0
30.945490473516912,4.651661476745617,-0.39580436674122166,-0.004524904380173523,1,none,0.1526531395688756,0
80.67139311565452,2.472645697339833,0.24144095362014156,0.018605066919070823,1,none,0.06533019238063745,0
92.269105010882,2.526654433820144,-0.084994594749784,0.0024410786900600956,1,car,0.06690808427549295,0
76.44601380125508,4.4767382219096605,0.08147365115861203,-0.02553497151640619,1,car,-0.29608654074336793,0
29.641806302917153,3.1171657002079716,-0.05783393617158236,-0.003080734319334644,2,none,-0.0018903751075552595,0
57.9371373325971,4.034298556925194,-0.13963505472121604,0.017730348251381086,1,truck,0.24712100987441887,0
72.01338803545825,0.5528807462011409,-0.25673242482377134,0.05483756680539833,2,truck,0.6767418804658689,0
100.0,3.07336740070133,-0.05606149324840771,-0.0087946211654835,0,none,-0.05991546503063114,0
72.93241400644332,3.1649903683456753,-0.7941758639692525,0.014590855332716281,1,car,0.5429964853117891,0
56.955428046047004,4.9323891933924395,0.19227115482277085,-0.0034382674214351585,2,none,-0.13051825162573702,0
100.0,3.370318022517888,-0.15295727324999245,-0.04969223158171629,0,none,-0.4204436791921667,0
100.0,0.788011687829449,-0.07989519855681099,-0.013290698592844253,0,none,-0.09295938665003703,0
20.267708963438338,1.2711753657635683,0.23585247605676068,-0.009046563312690013,1,car,-0.20839187115528046,0
100.0,-1.8748824568661033,-0.010405466216034354,0.004684294650730415,0,none,0.05204567961532133,0
29.955004583748508,4.694909882915975,-0.1945655568178112,0.01603714664080333,1,none,0.2576542448169389,0
100.0,2.2055891250953863,-0.029129870220996976,0.0010863777290847315,0,none,0.025428712401345803,0
68.61894359030873,1.5888195771155602,-0.19132199527539479,-0.010619939100036353,1,car,-0.010538393362666126,0
96.58162103866604,3.7834398705577605,0.15458185589602966,0.023883639251021375,2,none,0.16154546456219893,0
94.22018265561704,4.964354758525047,-0.11201978051297082,-0.023471404140242506,1,car,-0.17870415114593968,0
100.0,4.282053036323427,0.6707024060953423,-0.013318769655907925,0,none,-0.4685388996067504,0
100.0,2.060603454864678,-0.18383660714531586,-0.007754031198719683,0,none,0.014377991585461103,0
88.17548266776062,-1.7520434210701845,0.15202039874605128,-0.0040142589667456745,2,car,-0.11615278904048239,0
52.676257045655895,0.6088196190861979,0.2652302509677538,-0.01901367582810654,1,pedestrian,-0.3227518837649423,0
96.96975780736398,-1.233717979618823,0.2722484305251767,0.0007178909953539948,2,car,-0.1289453053090484,0
74.24129220472508,1.9601237479705373,0.17517845559778916,-0.007185841815741191,2,none,-0.1594476459563065,0
100.0,-0.8986153820823182,-0.1393520776507464,-0.019006619363934368,0,none,-0.12039015481397049,0
74.41126174082403,2.3302796475062904,-0.1947573974711038,0.009611242148214946,2,none,0.19349112021770137,0
57.23760070159869,4.1535003615969215,0.06888837904909596,-0.0030494271021019245,1,none,-0.06493846054556723,0
100.0,1.5522741363258534,0.057329720405971,0.0009287309631229762,0,none,-0.01937755057175574,0
50.1356289589439,-1.9364931674309251,-0.06635919951773968,0.0037944176711611627,2,truck,0.07112377647048146,0
63.301326294088824,4.740944027012962,0.3626945832319397,-0.028829884961272305,1,truck,-0.4696461412286929,0
100.0,-0.7837256728470323,0.14712587151082993,-0.01207560478124138,0,none,-0.19431898356782878,0
100.0,2.34640862437234,-0.1676765541814765,0.007544237501290418,0,none,0.15928065210364245,0
25.250091565921036,3.750590631852087,0.34098143151136806,-0.0091393464715485,2,truck,-0.261884180471169,0
55.67221651013987,-0.08461333602833898,-0.36896081347224435,-0.0035548064297481192,2,none,0.14893234243864098,0
43.86995447919941,3.8796301527073034,-0.21703104423204753,0.01462291058515216,2,car,0.2547446279675454,0
100.0,-0.9425947575336984,0.19506035338759828,-0.0019835172755876583,0,none,-0.11736534944967572,0
51.80755183702354,-0.08049358355930991,-0.01367580490664934,0.0048667889864538365,1,car,0.05550579231786303,0
37.04837632200666,-1.7820614198084206,-0.37546182725713323,0.02887529208146519,2,car,0.4764838344432185,0
63.45862446319665,-0.8852798320451487,-0.04759664876057592,-0.023732830347300952,1,truck,-0.21352997909272156,0
100.0,-1.081285856223287,0.37476053024626005,0.00982809134038995,0,none,-0.08909935171923053,0
100.0,2.251145137838699,0.10965202044800781,-0.031594461414235935,0,none,-0.37077062436636327,0
100.0,0.28147824766452434,-0.4360279491823218,0.03930655016907424,0,none,0.6110794762819034,0
57.16788773086481,2.763196384515277,0.09854861103894481,-0.0014456695614084819,1,car,-0.06373100113355723,0
100.0,4.020856780324432,-0.29009284293876386,-0.0009542271228395971,0,none,0.13550415024098597,0
100.0,-1.87142654141622,-0.44175251341230265,-0.0017939125361505234,0,none,0.20293713134464608,0
100.0,0.2852291577079433,-0.2628956003922544,0.0007532046633587547,0,none,0.13897984682971476,0
85.96112375174671,0.5046094564978993,0.18963483038051338,-0.01957533295722507,2,car,-0.29057074476250744,0
33.398606580725584,-1.2680251176591981,0.4198066309758006,0.01849267365825538,1,bike,-0.02497657890534652,0
69.32836654899792,2.2906092240592413,0.11158797022754943,-0.0034386338072904116,1,truck,-0.09018032318667883,0
82.67381807532917,2.2858059011681062,0.6347267165749965,-0.004105092592281729,1,none,-0.3584142842103155,0
56.18546276146401,2.505043866375675,0.5207891409495747,0.003958215669252956,2,truck,-0.2208124137822578,0
67.46229186481429,2.552059301114177,0.7105677383937575,-0.00848077163998998,2,none,-0.4400915855967785,0
46.951663341688544,-0.7251745901791051,0.18560596435437168,0.022586488750790012,2,car,0.13306190533071427,0
21.668891143323048,2.572841134661311,0.15179733298786036,-0.03994822686919014,2,truck,-0.4753809351858316,0
35.96339607433161,2.761597697019039,-0.07721296122700352,-0.03337168147755179,1,none,-0.29511033416201615,0
53.27258929175527,3.923717044133345,0.415332633505694,0.01514911498634082,1,none,-0.0561751668894388,0
100.0,4.06922047285714,-0.4685420584186415,0.04003474205060271,0,none,0.6346184497153478,0
68.49509708489373,2.18406495679105,0.1799351567894187,0.022670935490054115,2,bike,0.1367417765058318,0
92.98906764933528,-0.525364676960334,0.4429621049177687,0.027601827082949032,2,car,0.05453721837060596,0
82.08001656283436,0.8371712816002037,0.4979842808175863,0.025512889652515486,1,none,0.006136756116361719,0
100.0,3.9806956535870537,-0.4951473630113285,-0.001008457034429754,0,none,0.2374891111613667,0
61.18538831437522,0.5146335857983599,-0.3466704144317152,0.0063844668439109326,2,car,0.23717987565496693,0
100.0,4.005903777458941,0.005065517525968605,-0.0018753089904534187,0,none,-0.02128584866751849,0
100.0,4.1859676876252685,-0.5756024271095452,-0.013155455211113765,0,none,0.15624666144363497,0
100.0,1.0162126656326418,0.19467726315209866,-0.027839926743760204,0,none,-0.37573789901365134,0
100.0,0.6555101294569665,-0.49101749738980227,0.024113829201628606,0,none,0.4866470407111872,0
76.43084752897629,1.1245805255880992,0.05217241249695142,0.021788734187208687,2,car,0.19180113562361115,0
100.0,-1.6003920073747961,0.21828886309109394,0.0010389177161459887,0,none,-0.09875525438408708,0
100.0,-0.7399269376909356,0.5147268024018735,0.01543763990070864,0,none,-0.10298700219385037,0
74.87741887863874,-1.8783414687016426,-0.4633393480819402,0.010068581652037554,2,car,0.33235549056134567,0
73.34914060368834,-1.0224412167058097,-0.28154037306175456,0.012885363190186034,2,car,0.26962381843273764,0
35.06792670124811,3.115806324096134,-0.13753108205607528,-0.011876730179969073,2,car,-0.05000176077165308,0
75.41007617809316,3.8668070275367716,0.045125671543072926,0.007299220049324508,1,car,0.05042936472170863,0
100.0,4.052261851685257,-0.1206104431035673,0.005580608509250783,0,none,0.11611130664429148,0
100.0,-0.4902739332159798,-0.3268779294883958,0.03262251704563744,0,none,0.48966413520057234,0
100.0,-0.8849878833003642,-0.4840405980805206,0.0186201892865571,0,none,0.4282221919058313,0
89.66027602698074,3.4766983884079146,0.4841133807175941,0.009070686030279596,1,car,-0.15134983005600108,0
100.0,2.673153698945093,0.1792200209549574,0.014023454846217967,0,none,0.05062453798470097,0
100.0,0.6297057631720855,0.2938778852522597,-0.02669607676437954,0,none,-0.4138997102699252,0
100.0,0.773208841264788,-0.2655490496999543,0.03105123630979284,0,none,0.44328688794790555,0
63.654951079637875,1.1109361692584105,0.012506711139582422,-0.004647982130009431,1,truck,-0.052733176869885524,0
80.74754623382928,1.5031171639151903,0.18671906115698642,0.0011680294420533613,1,car,-0.08167923615795959,0
100.0,0.3887347933830947,-0.4168717400290788,-0.032907974939137837,0,none,-0.12064387937683896,0
58.13563800329273,0.7605572667284513,0.48731461758006356,0.006502672972635427,2,pedestrian,-0.17863057906367752,0
85.79147350536465,1.0160346407662333,0.03879209254990212,0.007600949269180525,2,car,0.05661344641685419,0
100.0,0.4613588106774409,-0.010105958072614806,-0.019006963662034696,0,none,-0.18501665758403954,0
44.58319719410292,3.621181284828644,-0.573630948325458,0.007936773316976106,1,truck,0.3661832073324901,0
41.8099200586827,0.8948437106774607,-0.040280431007253155,-0.003184477561934204,2,none,-0.011704560115715464,0
100.0,-0.707904093240769,0.28468199695127816,-0.01324225033648819,0,none,-0.274763501840521,0
100.0,1.3848195270394732,0.06717424021939843,0.027282808599476883,0,none,0.2392409658850696,0
100.0,2.211282741024318,0.014658021097711298,0.0008118338240776477,0,none,0.0007893276919208273,0
100.0,-0.7765859002083597,0.22192498196347768,-0.005074933616551678,0,none,-0.16171182714725563,0
82.44204121950895,-0.07635775116304733,-0.08848490348760833,0.024954841453474676,1,none,0.29379086627855094,0
100.0,-0.952072224301296,-0.3426379629888521,-0.005006374234659876,0,none,0.12125523914782728,0
89.02376620345828,-0.48282139936457047,0.3673753312878429,0.032467931245980915,2,car,0.1409916468158877,0
51.27247967244117,2.161334346303211,0.09431504821645416,-4.167594840367642e-05,2,bike,-0.047574283592263844,0
74.06729960699008,1.0990187674566898,0.5125639109300659,-0.008250493050342906,2,none,-0.338786885968462,0
30.27154315633002,-1.2712324543108355,0.1706949237555826,0.03256793246257076,2,truck,0.2403318627479163,0
100.0,2.517028862680018,-0.48945024641524937,0.031619085898064045,0,none,0.5609159821882652,0
100.0,-1.5140331007773464,-0.22771213416259448,0.0006691754198460513,0,none,0.12054782127975774,0
100.0,-0.1019679444987065,0.506891099308409,0.01741152431628483,0,none,-0.07933030649135622,0
35.22598902552542,-1.633627869494442,-0.4498762368608799,-0.026592866044786154,2,truck,-0.04099054201742161,0
100.0,-1.5790036017945035,0.1674980737565167,0.0015201078282482301,0,none,-0.06854795859577606,0
80.38702559526783,-0.8066544327825773,-0.4668020198321049,-0.036438094653047086,2,truck,-0.13097993661441842,0
47.80572193911857,2.6543820714105264,-0.16017273039503996,-0.02814288052429833,1,none,-0.2013424400454633,0
94.16007743394363,1.7796999119639172,0.022556126281855847,0.02454100119940304,1,car,0.23413194885310248,0
83.0321590633812,4.052803344234782,0.04662819922288095,0.04931467910839858,1,car,0.46983269147254536,0
29.411922277884692,-0.40849889932730843,-0.3470249011008168,-0.03075694651857741,1,none,-0.1340570146353657,0
64.3041792569901,0.13867017460616493,-0.33100998185216207,-0.04305781185904966,1,pedestrian,-0.2650731276644156,0
93.55135785715339,1.478744380340812,0.0245488075642695,-0.0019777930638228535,2,truck,-0.03205233442036329,0
62.59849540475409,3.049954471301122,-0.10841573015455139,-0.00900202267380448,1,car,-0.03581236166076911,0
52.23841430121291,-0.7853283950944392,-0.3109727749068892,0.0262613703117743,1,truck,0.4181000905711876,0
85.79844509074887,-1.0723272908070611,0.739463290757305,-0.006002805687849828,1,none,-0.42975970225715077,0
45.40251583013897,4.66958269320906,0.15308370315962133,0.019956254365280552,1,car,0.12302069207299485,0
100.0,-1.0538359759162406,0.016994977469132148,0.010593855087134616,0,none,0.0974410621367801,0
90.0884154078434,-0.055731633755172094,0.01471602278230712,-0.0046140082639095645,2,car,-0.0534980940302492,0
24.907970168853453,3.4653311024790785,-0.20660002648888295,-0.001253139124048891,2,truck,0.09076862200395257,0
